State,Year,Quater,Transaction_amount,Transaction_count,Top_Dist_Name
maharashtra,2018,4,2363347728.365555,1226980,ahmednagar
maharashtra,2018,4,1842460037.4482036,1088141,palghar
maharashtra,2018,3,12601613622.467594,7890491,pune
maharashtra,2018,3,7438893352.297362,4090811,mumbai
maharashtra,2018,3,5567618775.346842,3049903,mumbai suburban
maharashtra,2018,3,4941785822.789892,2611297,thane
maharashtra,2018,3,2243065273.9378605,1321016,nashik
maharashtra,2018,3,2003870351.0067477,1215989,nagpur
maharashtra,2018,3,1755607884.6928542,1171650,aurangabad
maharashtra,2018,3,1548416428.5291772,957281,solapur
maharashtra,2018,3,1476318516.9225848,842685,ahmednagar
maharashtra,2018,3,1362324762.6075263,717318,raigad
maharashtra,2018,1,5378982326.835919,3842929,pune
maharashtra,2018,1,3923116793.952079,2671029,mumbai
maharashtra,2018,1,2385242801.288172,1444587,mumbai suburban
maharashtra,2018,1,1995816824.6734967,1243518,thane
maharashtra,2018,1,874435847.1021329,669259,nashik
maharashtra,2018,1,680361961.5537964,620430,aurangabad
maharashtra,2018,1,781981176.1740795,592456,nagpur
maharashtra,2018,1,535791949.0374774,451438,solapur
maharashtra,2018,1,522540233.7072377,438972,ahmednagar
maharashtra,2018,1,354723905.37194455,351519,kolhapur
maharashtra,2022,2,620747087392.5974,520321567,pune
maharashtra,2022,2,172590494011.93738,125227570,mumbai suburban
maharashtra,2022,2,175926949614.37335,98129806,washim
maharashtra,2022,2,103706480304.36014,76359706,thane
maharashtra,2022,2,103031323327.35526,69128782,nashik
maharashtra,2022,2,75915458866.51474,55248137,aurangabad
maharashtra,2022,2,75751126721.70934,52065290,nagpur
maharashtra,2022,2,72250021262.47775,42201172,ahmednagar
maharashtra,2022,2,74367210007.30444,41690075,solapur
maharashtra,2022,2,34460851150.869255,26465986,raigad
maharashtra,2022,4,590334491443.0928,544687754,pune
maharashtra,2022,4,310278216439.5166,248827345,mumbai suburban
maharashtra,2022,4,120463884034.54527,96634264,thane
maharashtra,2022,4,138499252102.65778,95624463,nashik
maharashtra,2022,4,116240666679.72601,82944788,nagpur
maharashtra,2022,4,102451767492.82622,75229421,mumbai
maharashtra,2022,4,90151467648.5776,67307091,aurangabad
maharashtra,2022,4,84188481406.43468,50187075,ahmednagar
maharashtra,2022,4,83291615226.59082,49452868,solapur
maharashtra,2022,4,40318975044.959946,32354836,raigad
maharashtra,2022,3,549531791371.8348,505018506,pune
maharashtra,2022,3,247678975470.48972,197724164,mumbai suburban
maharashtra,2022,3,103768554261.10455,80605581,thane
maharashtra,2022,3,109529218251.08426,75574380,nashik
maharashtra,2022,3,101188934110.49721,73292524,nagpur
maharashtra,2022,3,98270574413.60028,72051672,mumbai
maharashtra,2022,3,78617594736.37457,59756919,aurangabad
maharashtra,2022,3,73768556417.1306,43898093,solapur
maharashtra,2022,3,70593347849.7045,42461860,ahmednagar
maharashtra,2022,3,36394835874.96223,28475145,raigad
maharashtra,2022,1,508475101454.5797,424149132,pune
maharashtra,2022,1,148080835860.6061,104595313,mumbai suburban
maharashtra,2022,1,136398563399.82826,73700274,washim
maharashtra,2022,1,91604299445.99771,66420329,thane
maharashtra,2022,1,89903593917.99501,59914404,nashik
maharashtra,2022,1,66140008400.38046,48288544,aurangabad
maharashtra,2022,1,63065806665.247505,43072958,nagpur
maharashtra,2022,1,61917805949.94818,35927347,ahmednagar
maharashtra,2022,1,62436627060.524826,35130037,solapur
maharashtra,2022,1,30642123149.62334,22836136,raigad
jharkhand,2021,2,24097148083.85807,12803752,ranchi
jharkhand,2021,2,8209158081.62978,5334482,dhanbad
jharkhand,2021,2,7412510718.099218,5268766,bokaro
jharkhand,2021,2,7485477213.889221,4844508,east singhbhum
jharkhand,2021,2,8773101232.776592,4311550,hazaribagh
jharkhand,2021,2,7492833865.491149,3689998,giridih
jharkhand,2021,2,7542921519.250462,2758556,palamu
jharkhand,2021,2,3877533810.611661,2288585,ramgarh
jharkhand,2021,2,3471429723.776345,1572074,koderma
jharkhand,2021,2,4795351244.711267,1508109,garhwa
jharkhand,2021,4,39912526848.089005,24545152,ranchi
jharkhand,2021,4,14274464381.899334,9479444,dhanbad
jharkhand,2021,4,12121069536.264236,9299800,bokaro
jharkhand,2021,4,12866334499.288763,8580079,east singhbhum
jharkhand,2021,4,13886616619.230753,7977180,hazaribagh
jharkhand,2021,4,11092190597.04572,5962192,giridih
jharkhand,2021,4,10484190181.850275,4766385,palamu
jharkhand,2021,4,6432497429.630725,3983583,ramgarh
jharkhand,2021,4,5203974984.686633,2621669,koderma
jharkhand,2021,4,3572566246.9868546,2464688,saraikela kharsawan
jharkhand,2021,3,29840666997.95928,18164412,ranchi
jharkhand,2021,3,10358661169.007963,7087770,dhanbad
jharkhand,2021,3,8909127705.008242,6784128,bokaro
jharkhand,2021,3,9865148330.327866,6664581,east singhbhum
jharkhand,2021,3,10260697900.091326,5890582,hazaribagh
jharkhand,2021,3,7817410903.974938,4225858,giridih
jharkhand,2021,3,7464641801.918359,3314946,palamu
jharkhand,2021,3,4729136754.335512,2997440,ramgarh
jharkhand,2021,3,3791284439.1618476,1915108,koderma
jharkhand,2021,3,2794551681.2667665,1902736,saraikela kharsawan
jharkhand,2021,1,20516524899.031517,11611641,ranchi
jharkhand,2021,1,6811987883.293641,4584110,dhanbad
jharkhand,2021,1,6647300274.483877,4431654,east singhbhum
jharkhand,2021,1,5905357346.344384,4420466,bokaro
jharkhand,2021,1,6866253812.618536,3539762,hazaribagh
jharkhand,2021,1,5277166388.790894,2479885,giridih
jharkhand,2021,1,5697480883.817553,2014288,palamu
jharkhand,2021,1,3113016266.6747637,1838015,ramgarh
jharkhand,2021,1,1846065133.2774882,1224133,saraikela kharsawan
jharkhand,2021,1,3661839156.389298,1096691,garhwa
jharkhand,2019,2,5924687357.225821,3147028,ranchi
jharkhand,2019,2,1614589568.704862,1279110,dhanbad
jharkhand,2019,2,1369272123.3242126,1020185,bokaro
jharkhand,2019,2,1505995808.3759127,960100,east singhbhum
jharkhand,2019,2,1332857266.8961062,633673,hazaribagh
jharkhand,2019,2,872870570.3762811,447860,giridih
jharkhand,2019,2,593592675.6244884,331688,ramgarh
jharkhand,2019,2,1046448701.3271729,330327,palamu
jharkhand,2019,2,412040653.5542741,328153,saraikela kharsawan
jharkhand,2019,2,385121235.74762386,216404,deoghar
jharkhand,2019,4,8766487755.261751,4962725,ranchi
jharkhand,2019,4,2559078950.795422,2966376,dhanbad
jharkhand,2019,4,2158045122.491934,2193416,bokaro
jharkhand,2019,4,2454308540.295499,1743320,east singhbhum
jharkhand,2019,4,1919987793.5106766,1115893,hazaribagh
jharkhand,2019,4,1173756910.3354383,664950,giridih
jharkhand,2019,4,907240261.0972492,606260,ramgarh
jharkhand,2019,4,1542916983.3263822,568241,palamu
jharkhand,2019,4,632386702.9813409,542522,saraikela kharsawan
jharkhand,2019,4,652381524.6441478,411994,deoghar
jharkhand,2019,3,6987035689.115903,3924885,ranchi
jharkhand,2019,3,1900631592.4346042,2290227,dhanbad
jharkhand,2019,3,1613980827.143254,1738430,bokaro
jharkhand,2019,3,1863746509.1365323,1439445,east singhbhum
jharkhand,2019,3,1501364416.6671972,917999,hazaribagh
jharkhand,2019,3,876022719.9153262,498118,giridih
jharkhand,2019,3,666327597.117374,466086,ramgarh
jharkhand,2019,3,499189494.0970435,436371,saraikela kharsawan
jharkhand,2019,3,1090919704.3977737,408718,palamu
jharkhand,2019,3,555613175.4677337,344455,deoghar
jharkhand,2019,1,3112736131.1203365,1958897,ranchi
jharkhand,2019,1,1330543703.1307168,1390250,dhanbad
jharkhand,2019,1,1046148508.9114575,1074907,bokaro
jharkhand,2019,1,1244357275.145483,909285,east singhbhum
jharkhand,2019,1,1096533636.5584445,658381,hazaribagh
jharkhand,2019,1,695057378.0180323,540524,giridih
jharkhand,2019,1,376316821.2155843,395831,saraikela kharsawan
jharkhand,2019,1,489903880.8153255,349693,ramgarh
jharkhand,2019,1,875063883.7575887,336935,palamu
jharkhand,2019,1,382615731.9092488,206484,koderma
jharkhand,2020,2,10380666521.918905,4656822,ranchi
jharkhand,2020,2,2849779826.6447525,2069288,dhanbad
jharkhand,2020,2,2612705534.8983884,2042748,bokaro
jharkhand,2020,2,2840155683.786606,1939867,east singhbhum
jharkhand,2020,2,2588140607.138953,1409834,hazaribagh
jharkhand,2020,2,1886588905.3434167,1094408,giridih
jharkhand,2020,2,2564725761.923155,977293,palamu
jharkhand,2020,2,1300903967.4575238,881527,ramgarh
jharkhand,2020,2,1748704415.4989939,599059,garhwa
jharkhand,2020,2,766916078.3234978,587527,saraikela kharsawan
jharkhand,2020,4,15659917253.67704,8317124,ranchi
jharkhand,2020,4,6659934484.806873,4393208,dhanbad
jharkhand,2020,4,5846478510.257725,4305268,bokaro
jharkhand,2020,4,6186133250.919454,4179679,east singhbhum
jharkhand,2020,4,6000420755.6344385,3130010,hazaribagh
jharkhand,2020,4,4345307139.123084,2130742,giridih
jharkhand,2020,4,4863829078.659186,1861344,palamu
jharkhand,2020,4,3007749575.42791,1794655,ramgarh
jharkhand,2020,4,1733160460.8949594,1193402,saraikela kharsawan
jharkhand,2020,4,3132518917.570641,1066915,garhwa
jharkhand,2020,3,12343755027.43895,6079407,ranchi
jharkhand,2020,3,3873518361.5365276,2914909,bokaro
jharkhand,2020,3,4328813599.670498,2897219,dhanbad
jharkhand,2020,3,4116728544.957737,2722454,east singhbhum
jharkhand,2020,3,3943736117.7577147,2043474,hazaribagh
jharkhand,2020,3,3133920203.091176,1577805,giridih
jharkhand,2020,3,1969854247.423759,1222166,ramgarh
jharkhand,2020,3,3029928179.968627,1186565,palamu
jharkhand,2020,3,1185068471.0752506,813102,saraikela kharsawan
jharkhand,2020,3,1245632763.5577192,696852,deoghar
jharkhand,2020,1,10593904951.012724,5132983,ranchi
jharkhand,2020,1,2650637205.600994,2193642,dhanbad
jharkhand,2020,1,3099559621.386287,1934537,east singhbhum
jharkhand,2020,1,2254545205.3164005,1819760,bokaro
jharkhand,2020,1,2376853316.738264,1199387,hazaribagh
jharkhand,2020,1,1422925290.0151396,724320,giridih
jharkhand,2020,1,2015033114.7157931,715476,palamu
jharkhand,2020,1,1086274774.7268305,695324,ramgarh
jharkhand,2020,1,742590781.6715591,595845,saraikela kharsawan
jharkhand,2020,1,757609415.2029015,434837,deoghar
jharkhand,2018,2,503649314.0895539,520547,dhanbad
jharkhand,2018,2,820976014.2247977,501072,ranchi
jharkhand,2018,2,398722258.97476417,396119,bokaro
jharkhand,2018,2,467008622.29054534,323829,east singhbhum
jharkhand,2018,2,371520189.2845477,214298,hazaribagh
jharkhand,2018,2,267172044.8851918,172783,giridih
jharkhand,2018,2,325976624.8230643,131021,palamu
jharkhand,2018,2,173725383.96619216,120655,ramgarh
jharkhand,2018,2,128312051.58743984,117686,saraikela kharsawan
jharkhand,2018,2,148363954.84218916,96438,deoghar
jharkhand,2018,4,1128043527.8329785,1062585,dhanbad
jharkhand,2018,4,1817673935.7006779,997887,ranchi
jharkhand,2018,4,898225421.2948879,798913,bokaro
jharkhand,2018,4,990453488.2225387,616640,east singhbhum
jharkhand,2018,4,843013094.1120856,454790,hazaribagh
jharkhand,2018,4,575695972.035529,364032,giridih
jharkhand,2018,4,412829670.89178383,245189,ramgarh
jharkhand,2018,4,296733243.1740029,242853,saraikela kharsawan
jharkhand,2018,4,620094977.5658048,234378,palamu
jharkhand,2018,4,236116834.01685226,152383,deoghar
jharkhand,2018,3,1383326534.6497748,2064271,dhanbad
jharkhand,2018,3,1103642100.617909,1606672,bokaro
jharkhand,2018,3,1373309866.0578432,1040485,ranchi
jharkhand,2018,3,825516933.9712927,716556,east singhbhum
jharkhand,2018,3,663718370.6947035,542701,hazaribagh
jharkhand,2018,3,457115389.39227813,334079,giridih
jharkhand,2018,3,265695487.6867497,290800,saraikela kharsawan
jharkhand,2018,3,310366602.6469911,264474,ramgarh
jharkhand,2018,3,405648506.51824975,166304,palamu
jharkhand,2018,3,198908051.87959886,152113,deoghar
jharkhand,2018,1,434234048.4962647,356622,ranchi
jharkhand,2018,1,271973005.2993548,340878,dhanbad
jharkhand,2018,1,210067688.75698972,263441,bokaro
jharkhand,2018,1,257229540.65490007,220276,east singhbhum
jharkhand,2018,1,171297280.2361688,150709,hazaribagh
jharkhand,2018,1,131409945.9448334,131905,giridih
jharkhand,2018,1,85844869.66475454,97459,ramgarh
jharkhand,2018,1,128141542.2688809,84608,palamu
jharkhand,2018,1,74573902.81878725,83449,saraikela kharsawan
jharkhand,2018,1,91100585.73781538,70058,deoghar
jharkhand,2022,2,52558538612.80676,33436768,ranchi
jharkhand,2022,2,18944522591.96142,12714016,dhanbad
jharkhand,2022,2,15638269878.460331,11696455,bokaro
jharkhand,2022,2,19190223094.567883,11022611,hazaribagh
jharkhand,2022,2,16073962066.52158,10983841,east singhbhum
jharkhand,2022,2,16356999528.590525,9232036,giridih
jharkhand,2022,2,14888012258.109343,7012344,palamu
jharkhand,2022,2,8627263910.65763,5430685,ramgarh
jharkhand,2022,2,7755155139.208385,3886718,koderma
jharkhand,2022,2,9098354638.470043,3818360,garhwa
jharkhand,2022,4,63819119475.171005,41821467,ranchi
jharkhand,2022,4,36996606734.88582,24875930,east singhbhum
jharkhand,2022,4,27724792259.010098,18383284,dhanbad
jharkhand,2022,4,20173927151.750202,14851022,bokaro
jharkhand,2022,4,20746013914.46022,13124400,hazaribagh
jharkhand,2022,4,13630978502.274261,8482602,giridih
jharkhand,2022,4,15143138186.199799,8295151,palamu
jharkhand,2022,4,10303594244.585339,6829219,ramgarh
jharkhand,2022,4,8930245496.96877,4570205,garhwa
jharkhand,2022,4,6832642718.442626,4399812,deoghar
jharkhand,2022,3,58067147243.969315,39158673,ranchi
jharkhand,2022,3,27908242815.704758,19160036,east singhbhum
jharkhand,2022,3,20625687079.700974,14284651,dhanbad
jharkhand,2022,3,17774103981.03254,11491587,hazaribagh
jharkhand,2022,3,14727741169.334763,11304820,bokaro
jharkhand,2022,3,11920111086.952282,7398254,giridih
jharkhand,2022,3,12637980151.710459,6770650,palamu
jharkhand,2022,3,7941969760.320181,5408270,ramgarh
jharkhand,2022,3,6301182422.022277,4037018,deoghar
jharkhand,2022,3,6719612545.072683,3729215,koderma
jharkhand,2022,1,46123330242.43965,28253540,ranchi
jharkhand,2022,1,16014299345.818779,10895145,dhanbad
jharkhand,2022,1,13303827043.387669,9906035,bokaro
jharkhand,2022,1,14369232011.490187,9576498,east singhbhum
jharkhand,2022,1,16229125858.21476,9038043,hazaribagh
jharkhand,2022,1,13042929318.085455,7126103,giridih
jharkhand,2022,1,13079772637.081738,5805932,palamu
jharkhand,2022,1,7357524201.067262,4563913,ramgarh
jharkhand,2022,1,6307772153.647697,3110218,koderma
jharkhand,2022,1,8114726164.818388,3083712,garhwa
sikkim,2021,2,1575867390.7924504,635504,east
sikkim,2021,2,344012187.23706484,157530,south
sikkim,2021,2,248942844.21008107,102322,west
sikkim,2021,2,256077157.43570048,81358,north
sikkim,2021,4,2791933180.3838186,1071092,east
sikkim,2021,4,546711693.4617904,238464,south
sikkim,2021,4,436365769.1449038,146397,west
sikkim,2021,4,421772618.64529496,128392,north
sikkim,2021,3,1937906268.9017417,757493,east
sikkim,2021,3,416609481.7028275,188063,south
sikkim,2021,3,312940476.1654819,116665,west
sikkim,2021,3,321880637.0383413,98373,north
sikkim,2021,1,1432658383.1323361,516158,east
sikkim,2021,1,310128541.24028677,127233,south
sikkim,2021,1,254432217.49525505,88532,west
sikkim,2021,1,220448584.97284672,68266,north
sikkim,2019,2,538259507.8024242,297652,east
sikkim,2019,2,82937894.82004634,45712,south
sikkim,2019,2,63325567.84238531,26024,west
sikkim,2019,2,54371272.971085116,18856,north
sikkim,2019,4,877636921.1534436,616761,east
sikkim,2019,4,121803196.14604723,73099,south
sikkim,2019,4,92445262.76900172,43955,west
sikkim,2019,4,84624221.58772576,33255,north
sikkim,2019,3,643298304.6767757,429201,east
sikkim,2019,3,106415589.26391001,61142,south
sikkim,2019,3,66514136.575647816,33550,west
sikkim,2019,3,68488417.92409426,28543,north
sikkim,2019,1,291845617.9832262,155482,east
sikkim,2019,1,76869333.72007152,47506,south
sikkim,2019,1,46329216.02416057,21489,west
sikkim,2019,1,42949466.65663589,15810,north
sikkim,2020,2,653853477.4965272,304581,east
sikkim,2020,2,152837659.21956825,95669,south
sikkim,2020,2,121265798.69496223,69860,west
sikkim,2020,2,126661852.85020877,47621,north
sikkim,2020,4,1129627876.1171594,428732,east
sikkim,2020,4,292804584.22659683,130339,south
sikkim,2020,4,245657098.12953636,95163,west
sikkim,2020,4,251186246.6496318,80801,north
sikkim,2020,3,869648385.4220288,353881,east
sikkim,2020,3,202497013.7266165,104888,south
sikkim,2020,3,165556236.37028116,79994,west
sikkim,2020,3,163225093.14147198,57672,north
sikkim,2020,1,729478141.568978,360279,east
sikkim,2020,1,138401236.4081525,82456,south
sikkim,2020,1,100981561.51060595,49913,west
sikkim,2020,1,84615332.45666516,35470,north
sikkim,2018,2,83823658.19224699,40432,east
sikkim,2018,2,27651617.534535274,16740,south
sikkim,2018,2,19368446.483524587,10671,west
sikkim,2018,2,12849363.319488723,6735,north
sikkim,2018,4,216960325.35148895,84485,east
sikkim,2018,4,60113689.048481904,34495,south
sikkim,2018,4,51859359.64770544,19567,west
sikkim,2018,4,54207984.03057738,15986,north
sikkim,2018,3,133322127.02823457,59571,east
sikkim,2018,3,40036375.9623436,24662,south
sikkim,2018,3,33797876.56771384,14121,west
sikkim,2018,3,27923847.395025603,10146,north
sikkim,2018,1,35907388.054869555,24432,east
sikkim,2018,1,16098282.748140384,11355,south
sikkim,2018,1,7468491.334182342,4845,west
sikkim,2018,1,5176776.803176151,3446,north
sikkim,2022,2,3736097005.542384,1540255,east
sikkim,2022,2,756330708.2028979,391808,south
sikkim,2022,2,578171483.8935817,215921,west
sikkim,2022,2,540506472.6682708,174097,north
sikkim,2022,4,4615052808.218626,2227237,east
sikkim,2022,4,731151545.284701,410951,south
sikkim,2022,4,569473212.1510196,222875,west
sikkim,2022,4,542707823.7654651,197276,north
sikkim,2022,3,3375012613.0491495,1604446,east
sikkim,2022,3,760409362.3196087,406488,south
sikkim,2022,3,503543689.90772796,204845,west
sikkim,2022,3,523914878.614971,180979,north
sikkim,2022,1,2887894588.7435055,1173942,east
sikkim,2022,1,619438912.3531296,281076,south
sikkim,2022,1,468296204.3106276,165446,west
sikkim,2022,1,391801570.45615834,123838,north
tripura,2021,2,1463071251.4870775,772723,west tripura
tripura,2021,2,351155989.2912202,176067,north tripura
tripura,2021,2,365935947.9664031,171713,south tripura
tripura,2021,2,361358159.019094,166437,sepahijala
tripura,2021,2,309610328.7995062,148554,gomati
tripura,2021,2,278586073.4183272,138998,dhalai
tripura,2021,2,174170768.10130727,88092,unakoti
tripura,2021,2,164265842.95334023,81845,khowai
tripura,2021,4,2328859193.6465282,1174499,west tripura
tripura,2021,4,590088928.320925,255959,north tripura
tripura,2021,4,570421104.1824098,233920,sepahijala
tripura,2021,4,560735150.0701383,219422,south tripura
tripura,2021,4,454492828.75278926,200196,gomati
tripura,2021,4,448039146.77420795,194907,dhalai
tripura,2021,4,289484907.90426636,130201,unakoti
tripura,2021,4,254808204.6481812,111589,khowai
tripura,2021,3,1895464982.7091532,960039,west tripura
tripura,2021,3,454116633.3192606,210698,north tripura
tripura,2021,3,447581559.15148854,195392,sepahijala
tripura,2021,3,414556972.48470575,186827,south tripura
tripura,2021,3,368906160.1985531,167446,dhalai
tripura,2021,3,372982272.5022316,166441,gomati
tripura,2021,3,228625158.42425582,105296,unakoti
tripura,2021,3,181900029.39183187,89061,khowai
tripura,2021,1,1402040320.719656,692376,west tripura
tripura,2021,1,357643996.07881093,150265,south tripura
tripura,2021,1,318074681.762841,143060,north tripura
tripura,2021,1,365525453.40613097,141426,sepahijala
tripura,2021,1,295815100.00755715,127271,gomati
tripura,2021,1,274079611.2937597,116945,dhalai
tripura,2021,1,160906168.90000182,71155,khowai
tripura,2021,1,161256237.6246628,68925,unakoti
tripura,2019,2,400168803.61725503,259708,west tripura
tripura,2019,2,93657802.46878463,58687,south tripura
tripura,2019,2,91802336.89096056,51675,sepahijala
tripura,2019,2,72233524.18215181,44671,gomati
tripura,2019,2,57168085.150431305,35446,dhalai
tripura,2019,2,57253647.84893566,34750,north tripura
tripura,2019,2,39594573.11367641,27357,khowai
tripura,2019,2,29942709.57518096,20264,unakoti
tripura,2019,4,585934433.558359,394538,west tripura
tripura,2019,4,115116709.40717971,76273,south tripura
tripura,2019,4,126608014.74795961,73165,sepahijala
tripura,2019,4,107373443.70576558,72919,gomati
tripura,2019,4,90362263.2944589,61226,north tripura
tripura,2019,4,79988122.42796019,52188,dhalai
tripura,2019,4,55953879.30109075,35979,khowai
tripura,2019,4,54063293.815416425,35536,unakoti
tripura,2019,3,501659348.30598545,370916,west tripura
tripura,2019,3,99290824.56459549,66682,south tripura
tripura,2019,3,100769508.41196784,64021,sepahijala
tripura,2019,3,87365263.29836246,60249,gomati
tripura,2019,3,71077675.08774427,49503,north tripura
tripura,2019,3,71345910.41205536,44468,dhalai
tripura,2019,3,48267493.19735644,31061,khowai
tripura,2019,3,37601399.539157376,24817,unakoti
tripura,2019,1,356302222.87033004,269281,west tripura
tripura,2019,1,79750942.69844744,65545,sepahijala
tripura,2019,1,78239589.10235174,64445,south tripura
tripura,2019,1,62247963.56023827,51994,gomati
tripura,2019,1,41097809.268162064,36291,khowai
tripura,2019,1,53359801.416677624,35513,north tripura
tripura,2019,1,57107027.86254053,33295,dhalai
tripura,2019,1,28789584.83707358,24562,unakoti
tripura,2020,2,779679849.9780351,422021,west tripura
tripura,2020,2,209028177.93741143,120386,south tripura
tripura,2020,2,189445992.22517106,113723,sepahijala
tripura,2020,2,142793248.50751278,101129,north tripura
tripura,2020,2,143272330.02195236,94532,gomati
tripura,2020,2,139760407.46690515,91473,dhalai
tripura,2020,2,87108349.82516634,57871,khowai
tripura,2020,2,78087527.62381233,51385,unakoti
tripura,2020,4,1319546164.1650114,692509,west tripura
tripura,2020,4,347232002.628355,182583,south tripura
tripura,2020,4,336834539.2035086,165182,sepahijala
tripura,2020,4,307732518.799576,164023,north tripura
tripura,2020,4,291692706.480306,149404,gomati
tripura,2020,4,266253033.05323905,137188,dhalai
tripura,2020,4,156613600.32324535,83899,khowai
tripura,2020,4,156226431.5680711,77102,unakoti
tripura,2020,3,937726111.8013046,522218,west tripura
tripura,2020,3,270869695.8170734,151881,south tripura
tripura,2020,3,269350118.6330105,144693,sepahijala
tripura,2020,3,207965073.7559021,126884,north tripura
tripura,2020,3,214785928.09740338,121329,gomati
tripura,2020,3,192403601.42055285,114616,dhalai
tripura,2020,3,129761070.16067821,72823,khowai
tripura,2020,3,118957916.52995977,63441,unakoti
tripura,2020,1,795860840.742927,461888,west tripura
tripura,2020,1,155003031.67681995,89869,south tripura
tripura,2020,1,153302286.84263223,82186,sepahijala
tripura,2020,1,136218979.95952815,77355,gomati
tripura,2020,1,109976480.50529519,71460,north tripura
tripura,2020,1,99410788.98253483,61425,dhalai
tripura,2020,1,73376986.42934099,43027,khowai
tripura,2020,1,65629411.24942416,37292,unakoti
tripura,2018,2,127784098.63368198,108318,west tripura
tripura,2018,2,18977158.301921178,22366,south tripura
tripura,2018,2,23613654.4908289,18815,sepahijala
tripura,2018,2,15955619.88335196,16000,gomati
tripura,2018,2,15283111.134383248,14563,dhalai
tripura,2018,2,16015790.907680927,13859,north tripura
tripura,2018,2,12338889.10193297,11440,khowai
tripura,2018,2,6923396.262354777,9198,unakoti
tripura,2018,4,305112898.56606925,192827,west tripura
tripura,2018,4,62851730.05123251,53688,sepahijala
tripura,2018,4,66095950.12312652,49820,south tripura
tripura,2018,4,48523976.18040443,38970,gomati
tripura,2018,4,44032488.7756635,34385,north tripura
tripura,2018,4,46429185.35186546,28775,dhalai
tripura,2018,4,33718919.53354463,26880,khowai
tripura,2018,4,18120450.88253949,22714,unakoti
tripura,2018,3,229530961.76904222,168029,west tripura
tripura,2018,3,45613113.08085985,49250,south tripura
tripura,2018,3,36259157.953162886,34380,gomati
tripura,2018,3,39779005.11547229,33646,sepahijala
tripura,2018,3,19643274.575087894,29360,unakoti
tripura,2018,3,30157424.752639703,25747,north tripura
tripura,2018,3,31331691.36689817,22350,dhalai
tripura,2018,3,21548759.427429266,14941,khowai
tripura,2018,1,68418341.27939591,70467,west tripura
tripura,2018,1,13785118.334229639,18338,south tripura
tripura,2018,1,13224752.635975957,14107,sepahijala
tripura,2018,1,11277259.25510255,12229,gomati
tripura,2018,1,10869174.626601541,9915,north tripura
tripura,2018,1,8812172.047209244,9195,dhalai
tripura,2018,1,7242490.357963288,8838,khowai
tripura,2018,1,4349605.99414449,5068,unakoti
tripura,2022,2,2957075284.517076,1654938,west tripura
tripura,2022,2,745615506.6452613,347933,north tripura
tripura,2022,2,703075146.3196069,301211,sepahijala
tripura,2022,2,649809730.8825212,270412,south tripura
tripura,2022,2,581885804.1766024,269581,gomati
tripura,2022,2,545900041.1491122,258585,dhalai
tripura,2022,2,380245834.4251685,168534,unakoti
tripura,2022,2,314663693.9199481,147470,khowai
tripura,2022,4,5757593406.558214,3006900,west tripura
tripura,2022,4,940748505.5593312,460914,north tripura
tripura,2022,4,784953776.7829857,352709,sepahijala
tripura,2022,4,743429832.5489743,318517,south tripura
tripura,2022,4,606245959.1360531,303790,gomati
tripura,2022,4,653255260.7593155,292384,unakoti
tripura,2022,4,592125895.8754389,289984,dhalai
tripura,2022,4,374619180.93378747,172992,khowai
tripura,2022,3,4317123305.576752,2286054,west tripura
tripura,2022,3,829909312.3103282,400198,north tripura
tripura,2022,3,818757042.9688609,358452,sepahijala
tripura,2022,3,612183432.8798862,294377,gomati
tripura,2022,3,618208457.2771137,287101,dhalai
tripura,2022,3,682522212.5858632,286379,south tripura
tripura,2022,3,406385690.1014518,179593,unakoti
tripura,2022,3,363263351.21088356,164425,khowai
tripura,2022,1,2620170134.665219,1340631,west tripura
tripura,2022,1,699778044.1822658,310764,north tripura
tripura,2022,1,636388326.2869308,257586,sepahijala
tripura,2022,1,632737978.788888,242720,south tripura
tripura,2022,1,517368490.15875137,230019,gomati
tripura,2022,1,501758621.1580514,216216,dhalai
tripura,2022,1,349475550.53661186,148265,unakoti
tripura,2022,1,289652618.573128,124989,khowai
madhya-pradesh,2021,2,127038866031.39793,74643630,bhopal
madhya-pradesh,2021,2,59026805792.65047,34159162,indore
madhya-pradesh,2021,2,15466583871.368423,7475892,gwalior
madhya-pradesh,2021,2,12879587251.083908,6808088,jabalpur
madhya-pradesh,2021,2,9012726646.390884,5029916,dhar
madhya-pradesh,2021,2,9676724764.226078,4879699,ujjain
madhya-pradesh,2021,2,8482648817.275978,4430778,dewas
madhya-pradesh,2021,2,7779826903.455323,4199604,sehore
madhya-pradesh,2021,2,7484666557.941613,3787673,chhindwara
madhya-pradesh,2021,2,8211449728.951238,3692722,rewa
madhya-pradesh,2021,4,190196223229.17584,134176541,bhopal
madhya-pradesh,2021,4,107685836352.74806,73486993,indore
madhya-pradesh,2021,4,25012279408.26774,13721879,gwalior
madhya-pradesh,2021,4,20920967750.048428,12476449,jabalpur
madhya-pradesh,2021,4,16998154949.070953,9436286,ujjain
madhya-pradesh,2021,4,14454487270.115353,8770665,dhar
madhya-pradesh,2021,4,13007477185.675833,7659615,dewas
madhya-pradesh,2021,4,10809509304.10481,6733399,sehore
madhya-pradesh,2021,4,11185696130.666462,6522234,chhindwara
madhya-pradesh,2021,4,12315058116.409243,6195961,rewa
madhya-pradesh,2021,3,146735124186.2163,103403998,bhopal
madhya-pradesh,2021,3,81712956761.21715,55970712,indore
